위스키명,브랜드,표시가_USD,마일리지할인율_%,할인가_USD,정상가_USD,할인율_%,누적판매,리뷰수,평점,재고,구매가능,소분류,상품코드,SKU,상품URL
주라 더 팹스 700ml,주라,64.152,51.0,118.8,132.0,10.0,89,2,10.0,6,Y,1220:싱글몰트 위스키,5166844,114431000041,https://www.shilladfs.com/estore/kr/ko/p/5166844
주라 더 베이  1000ml,주라,41.65,51.0,41.65,85.0,51.0,29,0,0.0,6,Y,1220:싱글몰트 위스키,5166842,114431000039,https://www.shilladfs.com/estore/kr/ko/p/5166842
주라 더 사운드 1000ml,주라,29.9,54.0,29.9,65.0,54.0,24,0,0.0,6,Y,1220:싱글몰트 위스키,5166841,114431000038,https://www.shilladfs.com/estore/kr/ko/p/5166841
달모어 40년 700ML,달모어,,,14440.0,15200.0,5.0,11,0,0.0,0,N,1220:싱글몰트 위스키,5166839,114431000036,https://www.shilladfs.com/estore/kr/ko/p/5166839
섀클턴 1000ml,섀클턴,30.305000000000003,48.0,55.1,58.0,5.0,9,0,0.0,3,Y,1220:싱글몰트 위스키,5166834,114431000024,https://www.shilladfs.com/estore/kr/ko/p/5166834
보모어 15년 골든앤엘레강트 1000ml,보모어,,,99.75,105.0,5.0,723,3,10.0,0,N,1220:싱글몰트 위스키,5166833,114231000013,https://www.shilladfs.com/estore/kr/ko/p/5166833
오켄토션 다크 오크 1000ml,오켄토션,40.824000000000005,50.0,72.9,81.0,10.0,20,0,0.0,6,Y,1220:싱글몰트 위스키,5166758,114231000029,https://www.shilladfs.com/estore/kr/ko/p/5166758
우미키 750ml,우미키,43.8,40.0,58.4,73.0,20.0,1,0,0.0,6,Y,1211:블렌디드 위스키,5157343,254631000004,https://www.shilladfs.com/estore/kr/ko/p/5157343
주라 1993 700ml,주라,893.0,5.0,893.0,940.0,5.0,50,0,0.0,6,Y,1220:싱글몰트 위스키,5125161,114431000077,https://www.shilladfs.com/estore/kr/ko/p/5125161
달모어 트리오 1000ml,달모어,,,99.75,105.0,5.0,227,1,10.0,0,N,1220:싱글몰트 위스키,5125160,114431000076,https://www.shilladfs.com/estore/kr/ko/p/5125160
에버펠디 16년 1000ml,듀어스,80.99700000000001,45.0,139.65,147.0,5.0,52,0,0.0,0,N,1220:싱글몰트 위스키,5102010,113531000028,https://www.shilladfs.com/estore/kr/ko/p/5102010
올트모어 12년 1000ml,올트모어,46.02,56.0,78.0,104.0,25.0,178,0,0.0,0,N,1220:싱글몰트 위스키,5102008,113531000018,https://www.shilladfs.com/estore/kr/ko/p/5102008
잭다니엘 보틀 인 본드 1000ml,잭다니엘,19.494000000000003,49.0,36.1,38.0,5.0,238,2,10.0,0,N,1211:블렌디드 위스키,5088304,114931000027,https://www.shilladfs.com/estore/kr/ko/p/5088304
몰트락 20년 750ml,몰트락,151.525,45.0,261.25,275.0,5.0,111,0,0.0,0,N,1220:싱글몰트 위스키,5082283,111231000019,https://www.shilladfs.com/estore/kr/ko/p/5082283
글렌리벳 TGL TCM Rare Cask 1000ml,글렌리벳,77.55,45.0,77.55,141.0,45.0,133,0,0.0,6,Y,1220:싱글몰트 위스키,5081234,110431000018,https://www.shilladfs.com/estore/kr/ko/p/5081234
Scapa Glansa 700ml,글렌리벳,45.695,30.0,61.75,65.0,5.0,18,0,0.0,6,Y,1220:싱글몰트 위스키,5081228,110431000013,https://www.shilladfs.com/estore/kr/ko/p/5081228
시바스리갈 XV 1000ml,시바스리갈,49.077000000000005,40.0,77.9,82.0,5.0,35,0,0.0,6,Y,1211:블렌디드 위스키,5076120,110331000021,https://www.shilladfs.com/estore/kr/ko/p/5076120
달모어 시가 몰트 1000ml,달모어,,,173.85,183.0,5.0,666,7,10.0,0,N,1220:싱글몰트 위스키,5070717,114431000011,https://www.shilladfs.com/estore/kr/ko/p/5070717
글렌데브론 16년 1000ml,글렌데브론,45.315000000000005,50.0,85.5,90.0,5.0,73,0,0.0,6,Y,1220:싱글몰트 위스키,5070792,113531000008,https://www.shilladfs.com/estore/kr/ko/p/5070792
에버펠디 12년 1000ml,에버펠디,40.774,45.0,70.3,74.0,5.0,142,0,0.0,0,N,1220:싱글몰트 위스키,5070789,113531000005,https://www.shilladfs.com/estore/kr/ko/p/5070789
듀어스 18년 1000ml,듀어스,53.371,50.0,100.7,106.0,5.0,401,1,10.0,0,N,1211:블렌디드 위스키,5070787,113531000003,https://www.shilladfs.com/estore/kr/ko/p/5070787
Scapa Skiren 700ml,글렌리벳,42.883,30.0,57.95,61.0,5.0,20,0,0.0,6,Y,1220:싱글몰트 위스키,5069998,110431000012,https://www.shilladfs.com/estore/kr/ko/p/5069998
시바스리갈 Icon 700ml,시바스리갈,2742.48755,30.0,3721.15,3917.0,5.0,5,0,0.0,3,Y,1211:블렌디드 위스키,5070402,110331000012,https://www.shilladfs.com/estore/kr/ko/p/5070402
시바스리갈 12년 1000ml,시바스리갈,33.6072,30.0,45.6,48.0,5.0,129,0,0.0,6,Y,1211:블렌디드 위스키,5070399,110331000004,https://www.shilladfs.com/estore/kr/ko/p/5070399
캐나디언 클럽 12년 1000ml,캐나디언클럽,23.6645,50.0,44.65,47.0,5.0,50,0,0.0,6,Y,1211:블렌디드 위스키,5070544,109831000006,https://www.shilladfs.com/estore/kr/ko/p/5070544
발렌타인 23년 GLENTAUCHERS 700ml,발렌타인,183.4,30.0,183.4,262.0,30.0,197,1,10.0,6,Y,1220:싱글몰트 위스키,5068900,046131000046,https://www.shilladfs.com/estore/kr/ko/p/5068900
시크릿 스페이사이드 Glen Keith 25년 700ml,글렌리벳,267.14,30.0,361.0,380.0,5.0,361,7,10.0,0,N,1220:싱글몰트 위스키,5065831,110431000025,https://www.shilladfs.com/estore/kr/ko/p/5065831
시크릿 스페이사이드 Longmorn 23년 700ml,글렌리벳,203.87,30.0,275.5,290.0,5.0,97,0,0.0,6,Y,1220:싱글몰트 위스키,5065827,110431000023,https://www.shilladfs.com/estore/kr/ko/p/5065827
조니워커 18년 750ml,조니워커,56.0,50.0,56.0,112.0,50.0,1116,7,9.71428571,0,N,1211:블렌디드 위스키,3651371,046331000045,https://www.shilladfs.com/estore/kr/ko/p/3651371
보모어 10년 다크앤인텐스 1000ml,보모어,,,62.1,69.0,10.0,287,2,10.0,0,N,1220:싱글몰트 위스키,3331486,114231000010,https://www.shilladfs.com/estore/kr/ko/p/3331486
달모어 15년 1000ml,달모어,,,174.8,184.0,5.0,823,3,10.0,0,N,1220:싱글몰트 위스키,3331485,114431000001,https://www.shilladfs.com/estore/kr/ko/p/3331485
