역,식당명,rid,카테고리,대분류,1인_아낌,1인_표준,1인_넉넉,confidence,lat,lng,메뉴수,근거,정규화내역
신논현역,바리에가타 신논현점,qtDVd2Goq2SI,"파스타, 레스토랑",웨스턴(양식),23800,25000,27500,보통,37.5057197,127.0220185,23,"인당 정규화(웨스턴(양식)): 메인 16종 1인가 중앙값 25,000원 = 25,000원","바리에가타 비프웰링턴 165,000원/인 | 우대갈비 스테이크 치미추리 소스 48,000원/인 | 봄 바다 - 문어 38,000원/인 | 블랙트러플 화이트크림라구 파스타 29,000원/인 | 봄 바다 - 갑오징어 27,000원/인 | 시그니처 크림 뇨끼 26,000원/인 | 단새우 로제 딸리아딸레 파스타 25,000원/인 | 바리에가타 봉골레 파스타 25,000원/인 | 로스팅 컬리 리조또와 허브 포크 25,000원/인 | 아마트리치아나 25,000원/인 | 시칠리아 해산물 토마토 리조또 24,000원/인 | 포르치니 풍기 리조또 24,000원/인 | 초리조 아이올리 비프타르타르 23,000원/인 | 도미 카르파치오 23,000원/인 | 봄날의 햇살 22,000원/인 | 피스타치오 시져드레싱 샐러드 17,000원/인"
신논현역,더바른정육식당,aNBYk94TA8e7,"고깃집, 소고기",고기,74000,83700,97600,보통,37.5053763,127.0244631,7,"인당 정규화(고기): 메인 7종 1인가 중앙값 55,800원 ×1.5인분 = 83,700원","1%명품 새우살100g 42,000원(100g)→1인180g = 75,600/인 | 제주흑돼지 근고기 69,000원/인 | 1++한우 안심100g 34,000원(100g)→1인180g = 61,200/인 | 1++한우 등심100g 31,000원(100g)→1인180g = 55,800/인 | 바른 소한마리500g 139,000원(500g)→1인180g = 50,000/인 | 바른 큰소한마리700g 189,000원(700g)→1인180g = 48,600/인 | 제주 흑돼지 오겹살170g 20,000원(170g)→1인180g = 21,200/인"
신논현역,영동교집 강남직영점,Iu88fqWDZNAI,"냉삼, 흑돼지",고기,18000,20200,25900,보통,37.5066103,127.0230732,16,"인당 정규화(고기): 메인 6종 1인가 중앙값 13,500원 ×1.5인분 = 20,200원","제주흑돼지 생삼겹살 23,000원/인 | 제주장미항정 18,000원/인 | 돼지꼬랑지 15,000원/인 | 소고기고사리해장국 12,000원/인 | 버터구이생오징어 12,000원/인 | 뚝배기불고기+비빔밥 10,000원/인"
신논현역,양미당 강남본점,kLjwNLsPL842,"양갈비, 양고기",고기,49500,53200,59600,보통,37.5010183,127.0277441,11,"인당 정규화(고기): 메인 4종 1인가 중앙값 35,500원 ×1.5인분 = 53,200원","生 살치살 45,000원/인 | 生 부채살 38,000원/인 | 生 양갈비 33,000원/인 | 生 양등심 33,000원/인"
신논현역,다미곱창 강남본점,Un9osmaMw5Hw,곱창,고기,25900,25900,25900,보통,37.5012338,127.0270495,9,"인당 정규화(고기): 메인 6종 1인가 중앙값 17,300원 ×1.5인분 = 25,900원","프리미엄 한우곱창전골中 39,000원/인 | 모듬구이 (250g) 24,000원(250g)→1인180g = 17,300/인 | 수제 한우마늘곱창구이 (250g) 24,000원(250g)→1인180g = 17,300/인 | 한우곱창구이 (250g) 24,000원(250g)→1인180g = 17,300/인 | 한우대창구이 (250g) 24,000원(250g)→1인180g = 17,300/인 | 막창구이 (250g) 24,000원(250g)→1인180g = 17,300/인"
신논현역,베네티,y7b7eyI3Mppv,레스토랑,웨스턴(양식),20200,24500,27200,보통,37.503801,127.0260985,30,"인당 정규화(웨스턴(양식)): 메인 24종 1인가 중앙값 24,500원 = 24,500원","(스테이크)한우+1 채끝등심 스테이크 59,000원/인 | (세미메인)양갈비 스테이크 49,000원/인 | 콜키지 40,000원/인 | (세미메인)오리가슴 스테이크 37,000원/인 | (시그니처) 트러플 포르치니 리조또 28,000원/인 | (파스타) 페스카토레 파스타 28,000원/인 | (시그니처/스타터) 한우 카르파치오 27,000원/인 | (파스타) 게살 비스큐 크림파스타 26,000원/인 | (스타터) 관자 세비체 26,000원/인 | (파스타) 달래 봉골레 파스타 26,000원/인 | (파스타) 레몬 참나물 파스타 26,000원/인 | (피자) 콰트로포르마지 피자 25,000원/인 | (파스타) 샤프란쉬림프 아란치니 24,000원/인 | (스타터) 부라타 카프레제 샐러드 24,000원/인 | (피자) 클래식 마르게리타 피자 23,000원/인 | (시즌메뉴) 참외 마리네이드 21,000원/인"
신논현역,신사고집 신논현점,UChXWihazoM8,"삼겹살, 한돈",고기,24300,32400,32400,보통,37.5057484,127.0262092,8,"인당 정규화(고기): 메인 5종 1인가 중앙값 21,600원 ×1.5인분 = 32,400원","항정살 150g 19,000원(150g)→1인180g = 22,800/인 | 가브리살 150g 18,000원(150g)→1인180g = 21,600/인 | 갈매기살 150g 18,000원(150g)→1인180g = 21,600/인 | 삼겹살 200g 18,000원(200g)→1인180g = 16,200/인 | 목살 200g 18,000원(200g)→1인180g = 16,200/인"
신논현역,이자카야 고코,KxhMK5tCPieh,"이자카야, 술집",일식,25000,26000,30000,보통,37.5033195,127.0261503,13,"인당 정규화(일식): 메인 11종 1인가 중앙값 26,000원 = 26,000원","고코 숙성 사시미 42,000원/인 | 대광어 시오삼합 33,000원/인 | 후쿠오카식 미즈타키 30,000원/인 | 왕 후토마끼 30,000원/인 | 얼큰 해물나베 26,000원/인 | 간사이 오뎅나베 26,000원/인 | 나가사키 나베 26,000원/인 | 고코 7종 야키토리 25,000원/인 | 사바보우즈시 25,000원/인 | 고마사바 23,000원/인 | 스피니치 파스타 21,000원/인"
신논현역,밤별 포차 라운지 본점,FcLTYNSN1ApE,"어향가지, 동파육",중식,24500,24500,25000,보통,37.5024674,127.0266905,42,"인당 정규화(중식): 메인 32종 1인가 중앙값 24,500원 = 24,500원","눈꽃 아보카도 육회(한우++) 28,500원/인 | 아보카도 명란구이 27,000원/인 | 소고기타다끼(한우++) 27,000원/인 | 찹스테이크 27,000원/인 | 누룽지 해물 계란탕 25,500원/인 | 과일 25,500원/인 | 뿌링클 순살 치킨 25,000원/인 | 화이트라구파스타 25,000원/인 | 토마토라구파스타 25,000원/인 | 감바스 25,000원/인 | 항정수육 25,000원/인 | 쭈꾸미 부추볶음 25,000원/인 | 골뱅이무침 25,000원/인 | 스키야끼나베 24,500원/인 | 해물토마토스튜 24,500원/인 | 마늘 순살 치킨 24,500원/인"
신논현역,송화유수,WUzdey81ODTK,"오마카세, 한우꽃등심",일식,33000,67000,85000,보통,37.5047994,127.0230117,20,"인당 정규화(일식): 메인 18종 1인가 중앙값 67,000원 = 67,000원","1++NO9 유수 한우오마카세 149,000원/인 | 소 생갈비(230g) 109,000원/인 | 1++NO9 송화 한우오마카세 99,000원/인 | 안창살(130g) 85,000원/인 | 토시살(130g) 85,000원/인 | 한우 양념갈비 200g1대 85,000원/인 | 안 심(130g) 79,000원/인 | 꽃등심(130g) 75,000원/인 | 채끝등심(130g) 75,000원/인 | 한우 육사시미(150g) 59,000원/인 | 갈비살(130g) 58,000원/인 | *한정세일 채끝등심 (130g) 49,000원/인 | 한우 육회 (300g) 45,000원/인 | 한상차림 29,000원/인 | 제주 흑돼지 오겹살(150g) 27,000원/인 | 한우 우족탕 18,000원/인"
신논현역,뒷돈거래소 신논현본점,KlSmdPaHeztS,"고깃집, 냉삼",고기,19500,22500,36000,보통,37.5057992,127.0252697,21,"인당 정규화(고기): 메인 13종 1인가 중앙값 15,000원 ×1.5인분 = 22,500원","뒷돈 한다발 세트 1kg 83,000원/인 | 흑돼지 간장불고기(2인분) 25,000원/인 | 제주 흑돼지 김치 두루치기(2인분) 25,000원/인 | (NEW)오징어 제육 섞어한판(2인) 24,000원/인 | 뒷돈 반다발 세트 600g 50,000원(600g)→1인180g = 15,000/인 | 제주급랭오겹살 15,000원/인 | 제주생오겹살 15,000원/인 | 덜미살 14,000원/인 | 꽃항정 13,000원/인 | 뽈살 13,000원/인 | 뒷고기 12,000원/인 | 고기폭탄 김치찌개 10,000원/인 | 우삼겹된장찌개 10,000원/인"
신논현역,산솔 신논현점,jmIlAPmWe2zi,"고깃집, 삼겹살",고기,25500,27000,37500,보통,37.5055924,127.0256071,16,"인당 정규화(고기): 메인 9종 1인가 중앙값 18,000원 ×1.5인분 = 27,000원","진꽃갈비살 28,000원/인 | 깍둑 꽃갈비살 28,000원/인 | 미나리 한우 육회 25,000원/인 | 산솔 한우 차돌박이 24,000원/인 | 산솔 숙성항정살 18,000원/인 | 산솔 숙성기왓살 18,000원/인 | 산솔 숙성삼겹살 17,000원/인 | 산솔 숙성꽃목살 17,000원/인 | 산 더덕구이 15,000원/인"
신논현역,셰프 김태홍,nt8zcpqHg8Lu,"프렌치레스토랑, 원테이블레스토랑",웨스턴(양식),150000,150000,150000,낮음(메뉴적음),37.5071715,127.0215886,1,"인당 정규화(웨스턴(양식)): 메인 1종 1인가 중앙값 150,000원 = 150,000원","Dinner course 150,000원/인"
신논현역,칠백식당 신논현직영점,Lhm1rehYQL0c,"한우, 소고기",고기,64700,81000,86200,보통,37.5042935,127.0228387,32,"인당 정규화(고기): 메인 15종 1인가 중앙값 54,000원 ×1.5인분 = 81,000원","한우 안창살(150g) 53,000원(150g)→1인180g = 63,600/인 | 우열 300세트(300g) 102,000원(300g)→1인180g = 61,200/인 | 한우 살치살(150g) 49,000원(150g)→1인180g = 58,800/인 | 칠프로 세트(300g) 97,000원(300g)→1인180g = 58,200/인 | 우열 450세트(450g) 142,000원(450g)→1인180g = 56,800/인 | 우설 100g (한정판매) 30,000원(100g)→1인180g = 54,000/인 | 한우 생갈비(150g) 45,000원(150g)→1인180g = 54,000/인 | 한우 안심(150g) 45,000원(150g)→1인180g = 54,000/인 | 투뿔한우 등심(150g) 39,000원(150g)→1인180g = 46,800/인 | 한우 늑간살(150g) 38,000원(150g)→1인180g = 45,600/인 | 칠백 세트(700g) 177,000원(700g)→1인180g = 45,500/인 | 칠백한우모둠(150g) 34,000원(150g)→1인180g = 40,800/인 | 칠백 한우 손차돌(200g) 40,000원(200g)→1인180g = 36,000/인 | 한우 육사시미(200g) 32,000원(200g)→1인180g = 28,800/인 | 칠백 한우 차돌 된장찌개 12,000원/인"
신논현역,우이닝,h5gEEkHNQeiI,"한우오마카세, 소고기오마카세",고기,180000,180000,180000,낮음(메뉴적음),37.5049008,127.0224611,1,"인당 정규화(고기): 메인 1종 1인가 중앙값 120,000원 ×1.5인분 = 180,000원","맡김차림 120,000원/인"
신논현역,더막창스,dAau1voMXHoC,"막창, 곱창",고기,26200,28500,29600,보통,37.5009217,127.0250411,20,"인당 정규화(고기): 메인 10종 1인가 중앙값 19,000원 ×1.5인분 = 28,500원","양,소곱창전골 45,000원/인 | 한우육회 30,000원/인 | 양념 소갈비살 20,000원/인 | 한우곱창 19,000원/인 | 한우대창 19,000원/인 | 소갈비살 19,000원/인 | 소막창 19,000원/인 | 대구막창 17,000원/인 | 불양념막창 17,000원/인 | 한돈삼겹살 17,000원/인"
신논현역,조씨 밥세끼,Ts6LnuysRbkP,한식,한식·기타,42000,42000,42000,낮음(인원표기 적음),37.5038431,127.0196445,5,"인당(인원표기 평균, 한식·기타): 인원수 적힌 메뉴 1종 ÷인원 평균 = 42,000원","행복회유5인 210,000원 ÷5인 = 42,000/인"
신논현역,원할머니보쌈족발 논현직영점,Vi5F4naRH4tL,"보쌈, 김밥",한식·기타,12000,23000,47000,보통,37.5071373,127.0242803,30,"인당 정규화(한식·기타): 메인 25종 1인가 중앙값 23,000원 = 23,000원","할매카세set2 67,000원/인 | 할매카세set1 64,000원/인 | 모둠보쌈&한우 수육 57,000원/인 | 열무막국수보쌈세트 55,000원/인 | 50주년 보족세트 52,000원/인 | 원할머니족발 48,000원/인 | 반반 실비&보쌈김치 보쌈 47,000원/인 | 모둠보쌈 45,000원/인 | 불 족발 직화볶음 33,000원/인 | 불맛가득 직화낙지볶음 33,000원/인 | 한우 수육 한 접시 30,000원/인 | 보쌈 한 접시 24,000원/인 | 갑오징어 숙회 23,000원/인 | 한우육전 22,000원/인 | 해물순두부전골 22,000원/인 | 해물파전 22,000원/인"
신논현역,해화옥 신논현 직영점,wey93g4h8BML,"전골, 한우불고기전골",고기,18400,31500,36800,보통,37.5066373,127.0243154,34,"인당 정규화(고기): 메인 18종 1인가 중앙값 21,000원 ×1.5인분 = 31,500원","1++ 한우 해화옥 보양 도가니수육大 58,000원/인 | 해화옥 1++ 한우 아롱사태 스지전골 38,000원/인 | 1++ 한우 해화옥 보양 도가니수육小 32,000원/인 | 一品 1++ 한우 24일 숙성 꽃등심 29,000원/인 | 1++ 한우육회물회 (안주용) 25,000원/인 | 해화옥 1++ 한우 불고기전골 23,000원/인 | 1++ 한우 차돌박이 23,000원/인 | 1++ 한우 잣 미나리 육회 21,000원/인 | 한우 유자 냉수육 21,000원/인 | 1++ 한우 치즈불스지 21,000원/인 | 해화옥 1++ 한우 육전 18,000원/인 | 한우 미나리 곰탕 (시그니처) 13,000원/인 | 얼큰 한우국밥 13,000원/인 | 1++ 한우 육회 비빔밥 12,000원/인 | 한우 설곰탕 12,000원/인 | 해화옥 한우 삼합 12,000원/인"
신논현역,육회더잡수소 논현점,UHTC8h0itrdr,"육회, 생고기",한식·기타,10100,18600,29900,보통(인원표기 평균),37.5059515,127.0257047,33,"인당(인원표기 평균, 한식·기타): 인원수 적힌 메뉴 13종 ÷인원 평균 = 18,600원","한우뭉티기(200g(1~2인분)) 44,900원 ÷1.5인 = 29,900/인 | 한우 차돌 사시미(1~2인분 200g) 44,900원 ÷1.5인 = 29,900/인 | 1인세트[육회100g+차돌사시미100g](1~2인분) 34,900원 ÷1.5인 = 23,300/인 | 1인세트 [육회 100g+육사시미100g](1~2인분) 32,900원 ÷1.5인 = 21,900/인 | [세트] 육회(중)150g + 뭉티기(중)150g(2~3인분) 51,900원 ÷2.5인 = 20,800/인 | [세트] 육회(중)150g + 사시미(중)150g(2~3인분) 49,900원 ÷2.5인 = 20,000/인 | 날고기 FLEX 3대장(2~3인분) 47,900원 ÷2.5인 = 19,200/인 | [부속포함] 한우 육회 더 잡수 소(1~2인분(200g)) 22,800원 ÷1.5인 = 15,200/인 | 한우곱창 짜글이전골(2인분) 29,900원 ÷2인 = 15,000/인 | 한우곱창 짜글이전골(3~4인분) 44,900원 ÷3.5인 = 12,800/인 | 반반 육회(2~3인분) 31,700원 ÷2.5인 = 12,700/인 | [부속포함] 한우 육회 더 잡수 소(3~4인분(400g)) 38,800원 ÷3.5인 = 11,100/인 | [부속포함] 한우 육회 더 잡수 소(5~6인분(600g)) 55,800원 ÷5.5인 = 10,100/인"
신논현역,여수해변,4yjwrk25AcZ0,"횟집, 장어탕",물고기·해산물,,,,메뉴없음,37.5050613,127.0229145,0,물고기·해산물 인당 정규화: 메뉴 데이터 없음(추정 보류),
신논현역,산산옥 신논현점,62UqdFWgZKeW,"국밥, 알곱창",한식·기타,13000,15000,32000,보통,37.5048133,127.0227638,31,"인당 정규화(한식·기타): 메인 21종 1인가 중앙값 15,000원 = 15,000원","소곱창 전골 대 52,000원/인 | 진국 육수로 끓인 돼지곱창전골 大 44,000원/인 | 직접 삶은 한정판 수육 大 38,000원/인 | 진국 육수로 끓인 돼지곱창전골 中 38,000원/인 | 소곱창전골 중 36,000원/인 | 진국 육수로 끓인 돼지곱창전골 小 32,000원/인 | 직접 삶은 한정판 수육 中 32,000원/인 | 명품 냉제육 한접시 21,000원/인 | 치즈 듬뿍 감자전 15,000원/인 | 통통 새우 부추전 15,000원/인 | 오징어 가득 부추전 15,000원/인 | 야채곱창 15,000원/인 | 통통한 특 알곱창 볶음 15,000원/인 | 속이 꽉 찬 대창순대 13,000원/인 | 야채 가득 토종순대 13,000원/인 | 명품 냉제육 반접시 13,000원/인"
신논현역,신논현고기집 룸 화연,F6zYMfm6OzaT,"삼겹살, 고기집",고기,27000,29200,36000,보통,37.5068397,127.0248509,21,"인당 정규화(고기): 메인 6종 1인가 중앙값 19,500원 ×1.5인분 = 29,200원","화연 1+ 특등심 28,000원/인 | 화연 한우육회 25,000원/인 | 반시 꽃항정 21,000원/인 | 반시 통목살 18,000원/인 | 반시 연가브리살 18,000원/인 | 반시 진삼겹 18,000원/인"
신논현역,등심한판,JU6EhEK5xStn,"한우, 한우등심",고기,72800,78000,78000,보통,37.5015245,127.0248476,3,"인당 정규화(고기): 메인 3종 1인가 중앙값 52,000원 ×1.5인분 = 78,000원","채끝 등심한판 52,000원/인 | 특수부위한판(토시살,제비추리) 52,000원/인 | 갈비살한판 45,000원/인"
신논현역,김춘배더프라이빗 강남점,otvvjUovgiT3,"고깃집, 소고기",고기,25500,33800,48600,보통,37.5018446,127.0272056,14,"인당 정규화(고기): 메인 9종 1인가 중앙값 22,500원 ×1.5인분 = 33,800원","한우 특상우설 (120g) 34,000원(120g)→1인180g = 51,000/인 | Prime 토시살 150g 30,000원(150g)→1인180g = 36,000/인 | Prime 본갈비살 150g 27,000원(150g)→1인180g = 32,400/인 | Mb-4 와규등심 32,000원/인 | 한우 꾸리살 육회 200g 25,000원(200g)→1인180g = 22,500/인 | 국내산生 갈매기살 150g 17,000원(150g)→1인180g = 20,400/인 | 국내산生 오겹살 180g 17,000원(180g)→1인180g = 17,000/인 | 국내산生목심 180g 16,000원(180g)→1인180g = 16,000/인 | 국내산生 돈갈비살 200g 16,000원(200g)→1인180g = 14,400/인"
신논현역,도산대로 강남본점,6tcgDkGEoAbk,"고깃집, 우대갈비",고기,18000,24800,67900,보통,37.5009961,127.0277323,34,"인당 정규화(고기): 메인 12종 1인가 중앙값 16,500원 ×1.5인분 = 24,800원","꽃갈비(2인) 55,000원/인 | 한우안심 55,000원/인 | 한우 등심 55,000원/인 | 돼지목갈비(2인) 42,000원/인 | 한우육회 30,000원/인 | 삼겹살 19,000원/인 | 양지왕갈비탕 14,000원/인 | 왕갈비탕 13,000원/인 | 우삼겹묵은지말이 12,000원/인 | 육회비빔밥 12,000원/인 | 육회김밥 11,000원/인 | 한우된장찌개 10,000원/인"
명동역,마노디셰프,AyhzYS45Gbag,"파스타, 피자",웨스턴(양식),28900,31900,32900,보통,37.5634602,126.9837519,17,"인당 정규화(웨스턴(양식)): 메인 17종 1인가 중앙값 31,900원 = 31,900원","랍스터 & 한우 채끝 등심 스테이크 (150g 기준) 109,900원/인 | 마노디셰프 품격코스 89,900원/인 | 스테이크 피자 35,900원/인 | 홍새우 비스크 링귀니 33,900원/인 | 감태 페스토 & 씨푸드 보리 리조또 32,900원/인 | 블루베리 & 루꼴라 피자 32,900원/인 | 골든 보타르가 & 처빌 링귀니 32,900원/인 | 감태 페스토 & 문어 뇨끼 31,900원/인 | 홍새우 알리올리오 파스타 31,900원/인 | 스테이크 & 스파이시 라이스 31,900원/인 | 프레쉬 바질 페스토 & 부라타 피자 29,900원/인 | 참송이 크림 뇨끼 파스타 28,900원/인 | 프리미엄 토마토 씨푸드 파스타 28,900원/인 | 흑임자 & 버섯 리조또 27,900원/인 | 봉골레 알리올리오 파스타 27,900원/인 | 마르게리따 피자 27,900원/인"
명동역,개화,reUE33WZY1CG,"짜장면, 중국집",중식,8400,9800,12200,보통,37.5621168,126.9818497,6,"인당 정규화(중식): 메인 6종 1인가 중앙값 9,800원 = 9,800원","유산슬밥 15,000원/인 | 라조육밥 13,000원/인 | 잡채밥 10,000원/인 | 마파두부밥 9,500원/인 | 볶음밥 8,000원/인 | 짜장면 7,000원/인"
명동역,바리에가타 명동점,CsW26UNr010h,"파스타, 이탈리안레스토랑",웨스턴(양식),24000,26000,33000,보통,37.5624933,126.9810557,24,"인당 정규화(웨스턴(양식)): 메인 17종 1인가 중앙값 26,000원 = 26,000원","티본 스테이크 165,000원/인 | 우대갈비 스테이크 48,000원/인 | [시즌] 대구살 스테이크 38,000원/인 | 트러플 따야린 파스타(생면)*한정수량 35,000원/인 | 뽈보 스테이크 33,000원/인 | 홍새우 비스크 파스타 29,000원/인 | 소프트 쉘 크랩 토마토 리가토니 28,000원/인 | [시즌] 해산물 잣즙 샐러드 26,000원/인 | 그로타 뇨끼와 당근크림 소스 26,000원/인 | [시즌] 미나리 치킨 까르보나라 26,000원/인 | 바리에가타 봉골레 파스타 25,000원/인 | [시즌] 달래 미소 리조또 25,000원/인 | [시즌] 제철생선 회무침 24,000원/인 | 깔라마리 먹물 리조또 24,000원/인 | 숙성 표고 비프 타르타르 23,000원/인 | 바리에가타 화분 샐러드 Part.2 20,000원/인"
명동역,크리스탈제이드 소공점,zfMjrfJO3fb5,"딤섬, 북경오리",중식,14500,22000,45000,보통,37.5642634,126.9811811,29,"인당 정규화(중식): 메인 27종 1인가 중앙값 22,000원 = 22,000원","북경오리 한마리 (사전예약) 120,000원/인 | 시황 전가복 110,000원/인 | 광동식 바베큐 플래터 60,000원/인 | 흑후추 마늘 소고기 안심 볶음 55,000원/인 | 숙성 한우 탕수육 55,000원/인 | 아몬드 레몬 크림새우 49,000원/인 | 이베리코 광동식 탕수육 45,000원/인 | 일품 동파육과 바오번 45,000원/인 | 연잎 보양 닭고기찜 大 45,000원/인 | 크리스피 포크벨리 45,000원/인 | 그린칠리 유린기 40,000원/인 | 에그소스 해산물 쌀국수 23,000원/인 | 이베리코 스테이크 자장면 23,000원/인 | 산삼 배양근을 얹어낸 닭고기 탕면 22,000원/인 | 7선 해물 짬뽕 19,000원/인 | 양주식 볶음밥 18,000원/인"
명동역,사유의서재 남산,0Z2qCImeWFTn,"와인바, 레스토랑",바·주류,25000,28000,28000,보통,37.5596784,126.9858804,22,"인당 정규화(바·주류): 메인 21종 1인가 중앙값 28,000원 = 28,000원","한우 1++ 꽃등심 스테이크 70,000원/인 | 살치 스테이크 60,000원/인 | 한돈 돈마호크 55,000원/인 | 치킨 프리카세(흑백요리사2) 45,000원/인 | 치즈휠 라구파스타 28,000원/인 | 김치 삼겹 파스타 28,000원/인 | 봉골레 먹물 파스타 28,000원/인 | 바질 부라타 치즈 28,000원/인 | 바질크림 수제 감자 뇨끼 28,000원/인 | 페페로니 루꼴라 피자 28,000원/인 | 콰트로 치즈피자 28,000원/인 | 트러플 짜파스타 25,000원/인 | 해물 떡볶이 25,000원/인 | 콰트로 풍기크림 리조또 25,000원/인 | 로제 오징어 리조또 25,000원/인 | 감바스 알 아히요 25,000원/인"
명동역,모와 MOWa,C8wfX5qGySEP,와인바,바·주류,15000,22000,35000,보통,37.5616253,126.982732,42,"인당 정규화(바·주류): 메인 37종 1인가 중앙값 22,000원 = 22,000원","로카스데세냐+한돈목살구이 139,000원/인 | 찰스하이직브뤼리저브+묵은지육회말이 109,000원/인 | 떼땡져리저브브뤼+닭튀김 89,000원/인 | 덕혼샤르도네+닭구이삼계전골 85,000원/인 | 몰리두커더복서+항정살보쌈 74,000원/인 | 루이자도샤블리+게내장파스타 66,000원/인 | 프렌치블룸무알콜+미나리보리새우전 59,000원/인 | 화요 41% 45,000원/인 | 오마이갓 스파클링 봄 꽃 9% 40,000원/인 | 우렁이쌀 청주 14% 35,000원/인 | 서설 13% 32,000원/인 | 항정살 보쌈 29,000원/인 | 한돈 목살구이 27,000원/인 | 화요 25% 25,000원/인 | 일품진로 25,000원/인 | 묵은지 육회말이 24,900원/인"
명동역,을지로술집,SUGoqghoZahs,"횟집, 숙성회",물고기·해산물,45000,45000,45000,낮음(메뉴적음),37.564643,126.9897937,1,"인당 정규화(물고기·해산물): 메인 1종 1인가 중앙값 45,000원 = 45,000원","숙성회모듬 45,000원/인"
명동역,익선동목장 명동점,fEfbqimEomjF,"삼겹살, 이베리코갈비살",고기,27000,30000,37500,보통,37.561731,126.9839541,15,"인당 정규화(고기): 메인 11종 1인가 중앙값 20,000원 ×1.5인분 = 30,000원","한우 채끝등심 1++ 45,000원/인 | 한우 육회 35,000원/인 | 한우 차돌박이 1++ 29,000원/인 | 이베리코 베요타 갈비살 21,000원/인 | 항정살 21,000원/인 | 이베리코 베요타 꽃목살 20,000원/인 | 등심덧살(가브리살) 20,000원/인 | 0.3% YBD삼겹살 18,000원/인 | 선진 목살 18,000원/인 | 갈비탕 17,000원/인 | 돼지고기 김치찌개 9,000원/인"
명동역,지우갈비,LIZgwVGcG7UI,"한우, 고기집",고기,27800,43500,64900,보통,37.5600574,126.9852524,15,"인당 정규화(고기): 메인 12종 1인가 중앙값 29,000원 ×1.5인분 = 43,500원","1++ 9번 한우등심 72,000원/인 | 400통갈비 67,000원/인 | 400 양념갈비 59,000원/인 | 한우우설 38,000원/인 | 1++ 9번 한우차돌박이 37,000원/인 | 1++ 9번 한우 육회와 구운감태 35,000원/인 | 도드람한돈양념구이 23,000원/인 | 도드람 한돈 삼겹살 20,000원/인 | 서울식 불고기 전골 19,000원/인 | 왕갈비탕 17,000원/인 | 소고기국밥 12,000원/인 | 차돌된장찌개 10,000원/인"
명동역,광화문특고기 정동집,twBQ95hAiAOo,"토마호크스테이크, 우대갈비",웨스턴(양식),36000,36000,36000,낮음(인원표기 적음),37.5640734,126.9854872,18,"인당(인원표기 평균, 웨스턴(양식)): 인원수 적힌 메뉴 1종 ÷인원 평균 = 36,000원","LA꽃등심BBQ+편백찜샤브(2인) 72,000원 ÷2인 = 36,000/인"
명동역,코너스토어,YYMCF7iCaAyd,"파스타, 브런치",웨스턴(양식),19500,20000,21500,보통,37.5577592,126.9812471,8,"인당 정규화(웨스턴(양식)): 메인 7종 1인가 중앙값 20,000원 = 20,000원","Four cheese ragu 23,000원/인 | 풍기 트러플 크림 리조또 22,000원/인 | 베이컨 버섯 로제 파스타 21,000원/인 | 페페로니피자 20,000원/인 | 새우 알리오 에 올리오 20,000원/인 | 훈제 연어 오픈 샌드위치 19,000원/인 | 베이컨 시저 샐러드 14,000원/인"
명동역,남산등심,2WdT6Y96KYns,"한우, 한우생등심",고기,36000,52200,170200,보통,37.5597707,126.9850726,14,"인당 정규화(고기): 메인 7종 1인가 중앙값 34,800원 ×1.5인분 = 52,200원","남산프리미어세트 259,000원/인 | 남산 세트 178,000원/인 | 1++한우 생등심 49,000원/인 | 1++차돌박이 (150g) 29,000원(150g)→1인180g = 34,800/인 | 남산등심 육회 33,000원/인 | 남산등심 육회비빔밥 15,000원/인 | 남산 소고기 선지 해장국 11,000원/인"
명동역,일편등심 명동점,VjsFveEp6nF6,"한우, 한우육회",고기,22500,57000,61500,보통,37.5629334,126.9852986,19,"인당 정규화(고기): 메인 13종 1인가 중앙값 38,000원 ×1.5인분 = 57,000원","상위 1% 살치살 (당일한정판매) 51,000원/인 | 상위 1% : 새우살 (당일한정판매) 51,000원/인 | 일편등심 45,000원/인 | 한우특상우설 41,000원/인 | 갈비살 41,000원/인 | 업진살 38,000원/인 | 부채살 38,000원/인 | 한우육사시미 32,000원/인 | 한우1++ 육회 27,000원/인 | 한우된장밥(2인분) 15,000원/인 | 육회비빔밥 12,000원/인 | 차돌라면 12,000원/인 | 한우된장찌개 9,000원/인"
명동역,신서갈비 명동본점,aOqompn7hDDh,소갈비,고기,29200,30000,30800,보통,37.5624875,126.9859696,3,"인당 정규화(고기): 메인 3종 1인가 중앙값 20,000원 ×1.5인분 = 30,000원","갈비살 21,000원/인 | 소갈비 20,000원/인 | 돼지갈비 19,000원/인"
명동역,삼호정,NU4tJ3LFKETy,"주물럭, 소고기",고기,73500,78000,82500,보통,37.5597256,126.9843877,16,"인당 정규화(고기): 메인 3종 1인가 중앙값 52,000원 ×1.5인분 = 78,000원","꽃살 58,000원/인 | 꽃살+특수부위 52,000원/인 | 특수부위 46,000원/인"
명동역,광복집,x2dXpgAUZRj7,"뭉티기, 한우육회",고기,15000,15000,15000,낮음(메뉴적음),37.5590836,126.9865543,1,"인당 정규화(고기): 메인 1종 1인가 중앙값 10,000원 ×1.5인분 = 15,000원","한우된장술밥 10,000원/인"
